ID,myCity,usage,scale,category,area,perimeter,rentPriceabs,rentPriceNorm,vacant,diversityNorm,max_height,nbFloors,FAR,type,supported_people,neighbourhood,dorm,luxury,location.x,location.y
517,city(0),R,M,R,78.51643235149061,39.12106000368709,1463.9760125232294,0.8792250109501111,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,505.52211866297966,445.80846241831915
518,city(0),R,M,R,94.07917988268281,39.78002283493365,1448.5930847856848,0.8581389977826267,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,163.0826565744294,444.81891318817895
519,city(0),R,M,R,93.7438930512297,45.710833008104714,1462.1933381120552,0.8767814256490105,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,475.1576150558094,442.0038882500421
520,city(0),R,M,R,145.90463009608752,54.98118490061514,1453.979810781154,0.8655228051571403,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,246.4929243319639,445.2530945987912
521,city(0),R,M,R,126.06744199485198,48.51752493033221,1457.4852939690402,0.870327915466393,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,354.41526777760583,441.0729294018821
522,city(0),R,M,R,70.03810667479021,33.730774627850934,1467.8762843702266,0.8845712743484515,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,646.7407733107048,440.4970597880537
523,city(0),R,M,R,68.65801479793562,33.32246003184746,1467.4281731317383,0.8839570298017387,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,638.891397896442,438.34294763359765
524,city(0),R,M,R,70.88731601325337,33.91079569718435,1466.773052153293,0.8830590284710769,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,608.2776663135073,438.46669478938895
525,city(0),R,M,R,65.39036650741423,32.45868530759738,1466.6628348784354,0.8829079491090345,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,601.3836193598531,438.92055443067494
526,city(0),R,M,R,146.89474657348555,55.52700477941344,1462.26648155943,0.8768816863874587,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,486.8435856067487,440.0737936935396
527,city(0),R,M,R,260.86723868269314,73.30676129009494,1454.3618961043683,0.8660465452600556,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,266.0139255180335,439.42372651227106
528,city(0),R,S,R,85.42098039113917,40.95843975976547,1466.790245269962,0.8830825957848326,5,0.0,35.0,3,0.75,BLDG,15,Wellington-Harrington,0,0,619.9399568321461,436.6177197393401
529,city(0),R,S,R,68.27988590480466,33.2222468682577,1467.238640035294,0.8836972289734776,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,626.9658065329223,438.72646728686505
530,city(0),R,M,R,184.53282740266096,60.29021642642593,1449.9318885356324,0.859974151271073,9,0.0,35.0,3,0.75,BLDG,9,Wellington-Harrington,0,0,197.26266127951195,437.0150049154626
531,city(0),R,M,R,148.8339810195566,58.947862596499554,1456.3879490435706,0.868823739542115,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,342.4574897095464,436.9673187417864
532,city(0),R,S,R,150.0369037191258,57.80848193008801,1464.42218344378,0.8798365958230425,0,0.42599702804823963,35.0,3,0.75,BLDG,30,Wellington-Harrington,0,0,529.0971050544356,439.2928128600954
533,city(0),R,S,R,148.3396762050334,57.753833574571196,1463.4213409627314,0.8784646997773722,7,0.463899554207236,35.0,3,0.75,BLDG,27,Wellington-Harrington,0,0,530.3950371333693,431.6122590035265
534,city(0),R,M,R,136.03561309170527,61.008432032007796,1446.3993369873542,0.8551319372444146,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,143.55153304124846,438.013159335144
535,city(0),R,M,R,95.34644213365955,40.7026689788236,1447.4030078130213,0.8565077102186439,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,149.1381964826329,443.06107267523544
536,city(0),R,M,R,157.13079318847556,58.207345776342905,1454.8628336882052,0.8667332010559542,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,290.0711234753236,433.1576221382895
537,city(0),R,M,R,84.65338453799184,43.46441056095908,1455.3523756121044,0.8674042363510223,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,282.521405045074,440.1603036064183
538,city(0),R,S,R,102.49248762137256,46.6684331603118,1466.4547404869556,0.8826227055485312,8,0.0,35.0,3,0.75,BLDG,18,Wellington-Harrington,0,0,588.8549398141854,439.83946360943673
539,city(0),R,S,R,77.51713630515005,47.08333939293145,1464.6181271897126,0.8801051839928182,5,0.0,35.0,3,0.75,BLDG,15,Wellington-Harrington,0,0,575.6754740647848,429.309906467178
540,city(0),R,S,R,66.35339432456148,32.84622984701266,1464.731235150976,0.8802602257378774,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,567.5112105533641,431.92581271947637
541,city(0),R,S,R,64.91069433351998,33.989871943566946,1466.0645538584167,0.8820878606524541,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,579.7442638887749,438.9015892490623
542,city(0),R,M,R,105.31266446129645,45.997717885809216,1447.9146746970487,0.8572090731085985,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,198.79730590434326,419.8320529548718
543,city(0),R,M,R,338.9236965363596,105.03593718860171,1454.232078478209,0.865868598888515,8,0.0,35.0,3,0.75,BLDG,18,Wellington-Harrington,0,0,317.18732644021065,429.9984293224546
544,city(0),R,M,R,140.40904104313825,56.37596016146507,1460.455705036512,0.8743995803633607,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,451.3933356505996,434.40833904670836
545,city(0),R,M,R,124.6182510355724,46.34623061109235,1459.0363952945002,0.8724540739929605,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,455.48702812266646,422.71300385798264
546,city(0),R,M,R,142.9287793228032,51.54732674318045,1446.0391970771063,0.8546382786236899,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,166.90915379726493,421.60359182468216
547,city(0),R,M,R,168.30092920052752,56.36626558556555,1455.1668314431215,0.8671499033100645,9,0.0,35.0,3,0.75,BLDG,9,Wellington-Harrington,0,0,351.70023947876587,424.1279495996946
548,city(0),R,M,R,211.17664918317575,66.87198372033303,1462.2387128208525,0.8768436226328027,9,0.0,35.0,3,0.75,BLDG,9,Wellington-Harrington,0,0,533.5054760987579,422.1404196841657
549,city(0),R,M,R,66.98644574488826,33.10426062140146,1453.0288497570018,0.8642192836806599,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,325.31043706555215,417.42640232205093
550,city(0),R,S,R,115.98514650140473,49.0668999409695,1443.7207288861528,0.8514602587020645,1,0.0,35.0,3,0.75,BLDG,21,Wellington-Harrington,0,0,137.10335880160758,419.55687986415734
551,city(0),R,M,R,111.86747963556905,46.9400054542686,1451.8477121537019,0.8626002496787639,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,281.1175459823011,413.10577678574157
552,city(0),R,M,R,109.59854215715784,46.72994640447636,1452.9965136625497,0.8641749592630305,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,283.335743317046,421.2262944895552
553,city(0),R,M,R,147.7768520242441,57.040127071938464,1442.41249403635,0.849667007265163,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,124.20637176309309,416.38904800945136
554,city(0),R,S,R,129.3358630826191,52.22318089811642,1459.49030050502,0.873076260575977,4,0.463899554207236,35.0,3,0.75,BLDG,24,Wellington-Harrington,0,0,494.34164881376023,417.77346732641575
555,city(0),R,S,R,128.3138726116514,50.16017789203611,1461.3614495174093,0.8756411216600778,4,0.463899554207236,35.0,3,0.75,BLDG,24,Wellington-Harrington,0,0,542.6245571877406,413.4023788074366
556,city(0),R,S,R,107.0487448235159,44.70537673458664,1457.5270448253973,0.8703851450862625,1,0.463899554207236,35.0,3,0.75,BLDG,21,Wellington-Harrington,0,0,459.5010785715047,410.42801643581487
557,city(0),R,M,R,130.0294423546477,54.90951813058769,1447.5215456929186,0.8566701949770076,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,208.06108182913195,411.96218992278256
558,city(0),R,S,R,118.67441616286925,47.16253647670979,1452.9009263010323,0.8640439337262803,1,0.463899554207236,35.0,3,0.75,BLDG,21,Wellington-Harrington,0,0,349.03647225159926,407.6249922643142
559,city(0),R,S,R,151.0039846861352,51.182598504847505,1451.3312581099935,0.8618923248316975,0,0.42599702804823963,35.0,3,0.75,BLDG,30,Wellington-Harrington,0,0,314.05742516436675,408.65565321542493
560,city(0),O,M,O,950.0873066195957,134.123566155529,0.0,0.0,0,0.0,35.0,3,0.75,BLDG,0,Wellington-Harrington,0,0,408.1910761754642,418.395297776165
561,city(0),R,S,R,70.0227163673328,33.680293520674084,1463.0303847070502,0.8779287999216454,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,648.3434765687786,405.7338191737406
562,city(0),R,S,R,67.50185478099849,32.97539366620001,1463.2112816304848,0.8781767627915607,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,642.4617206234662,407.76081220738075
563,city(0),R,S,R,68.94105459783306,33.440492116551546,1462.6103559986025,0.8773530492564822,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,614.7842903144148,407.5087421811769
564,city(0),R,S,R,68.5680675567139,33.41279134950628,1462.5837330241077,0.8773165560478854,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,621.5128675560925,406.2533139376453
565,city(0),R,S,R,68.56781585633513,33.41259237469339,1462.656394151683,0.877416155650702,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,628.8411175118994,405.6749466481149
566,city(0),R,M,R,363.7849136459463,107.92046059330461,1460.445254436985,0.8743852552957926,8,0.0,35.0,3,0.75,BLDG,18,Wellington-Harrington,0,0,506.9263894488587,419.3719346820789
567,city(0),R,S,R,108.50738825487296,47.148307641545436,1448.89349673227,0.8585507848214428,1,0.463899554207236,35.0,3,0.75,BLDG,21,Wellington-Harrington,0,0,235.19026236991638,409.86862153736024
568,city(0),R,S,R,105.9608800871218,46.66618307043753,1449.0385674893148,0.8587496392882552,1,0.0,35.0,3,0.75,BLDG,21,Wellington-Harrington,0,0,242.82179848993968,407.5110754524002
569,city(0),R,M,R,85.29264503429128,39.98063923801559,1441.1713727546667,0.8479657511626497,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,127.35971504165047,404.17569356260253
570,city(0),R,M,R,118.4018131429691,49.30701790396234,1456.8972961301008,0.869521922590013,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,467.30083537483637,403.9544545358705
571,city(0),R,M,R,143.65997886452942,60.38615495134228,1444.0142595560862,0.851862613291313,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,168.67140704801614,404.0752491010418
572,city(0),R,M,R,139.9129169297916,54.45509092725498,1457.4686231830722,0.8703050641328607,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,487.8597269472121,403.94126398632335
573,city(0),R,M,R,143.99664374906686,50.87059629662806,1460.3282612541993,0.8742248879174358,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,545.8803960081813,405.094460265298
574,city(0),R,L,R,111.25669656263548,46.93380618772532,1449.127556209511,0.8588716197953362,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,259.2346114377215,400.93252625287056
575,city(0),R,M,R,109.17547597071889,46.68077627848452,1449.0116286612533,0.8587127131261545,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,250.89964560205973,403.6681198661426
576,city(0),R,S,R,137.39441591660437,55.61009524265439,1445.9311384379134,0.8544901581925368,7,0.463899554207236,35.0,3,0.75,BLDG,27,Wellington-Harrington,0,0,205.21178190038924,400.5934926157653
577,city(0),R,M,R,200.47973216573226,64.74410506177844,1454.1130356431029,0.8657054219672314,9,0.0,35.0,3,0.75,BLDG,9,Wellington-Harrington,0,0,381.40370492969856,406.0030983045016
578,city(0),R,S,R,105.54118461444769,46.841661085847704,1450.6035279378484,0.8608947950861228,1,0.463899554207236,35.0,3,0.75,BLDG,21,Wellington-Harrington,0,0,278.8910605715538,404.25283118146103
579,city(0),R,S,R,105.12179498500068,46.61130647564392,1449.5744639760196,0.8594842146933965,1,0.463899554207236,35.0,3,0.75,BLDG,21,Wellington-Harrington,0,0,275.74981188600276,397.4754260066294
580,city(0),R,M,R,70.3037594480671,33.805301968510825,1461.6701263796344,0.8760642377594593,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,602.233666457878,402.9051399633072
581,city(0),R,M,R,69.43846412491116,33.59704619702086,1460.0069619590834,0.8737844697289667,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,582.4146689676437,394.68916786134633
582,city(0),R,M,R,66.58237253264036,32.983303721286596,1460.8288901057592,0.8749111205212755,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,588.5989000145369,399.3848279715075
583,city(0),R,M,R,66.58108976489484,32.98306593091857,1461.6050042009824,0.8759749721047037,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,595.2821282831407,403.69500262468756
584,city(0),R,S,R,142.87804539555725,54.2561988016592,1456.1891469019579,0.8685512332515511,7,0.463899554207236,35.0,3,0.75,BLDG,27,Wellington-Harrington,0,0,473.7975131511097,397.262308759151
585,city(0),O,M,O,211.5294183458198,59.633553392724714,0.0,0.0,0,0.0,35.0,3,0.75,BLDG,0,Wellington-Harrington,0,0,310.63414698182544,395.3027156203228
586,city(0),R,S,R,92.08229631123812,44.83150271803503,1440.4034785991746,0.8469131669894548,8,0.0,35.0,3,0.75,BLDG,18,Wellington-Harrington,0,0,131.81597203937724,395.20181694741893
587,city(0),R,M,R,274.64584327158235,77.45445174435882,1452.2059402042244,0.863091287634552,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,367.3937538601676,396.0013926180366
588,city(0),R,S,R,66.41032975251385,33.10674342436176,1438.1468330209393,0.8438198898715445,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,106.77986064112957,391.43006026206444
589,city(0),R,S,R,119.90756070819334,48.50643749407779,1442.7747501846343,0.8501635667006002,1,0.463899554207236,35.0,3,0.75,BLDG,21,Wellington-Harrington,0,0,175.96145723714451,390.1100922753414
590,city(0),R,M,R,121.27007273969983,48.18184489081539,1441.947878666396,0.8490301398251143,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,162.527197894307,390.5800940412418
591,city(0),R,M,R,159.53640134184113,58.39891311829593,1451.126817450957,0.8616120895928691,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,352.93706723867916,392.6452944791127
592,city(0),R,S,R,105.64718181097871,43.598374336180065,1457.6936119852662,0.8706134655585542,1,0.0,35.0,3,0.75,BLDG,21,Wellington-Harrington,0,0,545.7467220086004,386.0448766940376
593,city(0),R,S,R,105.4680050364463,43.41929780215745,1458.672121329912,0.8719547486535368,1,0.463899554207236,35.0,3,0.75,BLDG,21,Wellington-Harrington,0,0,556.1543221594916,390.68059526351874
594,city(0),R,M,R,246.3531834265934,69.99455471131317,1454.5850638048066,0.8663524504265029,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,474.4853179800813,385.1604466257208
595,city(0),R,S,R,201.891450184308,58.380634708194464,1447.6315960771922,0.8568210455752467,9,0.42599702804823963,35.0,3,0.75,BLDG,39,Wellington-Harrington,0,0,303.2785144908823,384.2432896284539
596,city(0),R,M,R,114.66914773254908,46.50046639839024,1456.8845979964465,0.8695045167347685,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,539.3735412025842,381.73756095460277
597,city(0),R,M,R,160.34406857171814,52.33145730506055,1443.7346164775702,0.851479294996097,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,210.91841170934916,380.23773595359006
598,city(0),R,S,R,171.1828211137277,52.19284466691924,1445.9793464717625,0.8545562389317735,3,0.42599702804823963,35.0,3,0.75,BLDG,33,Wellington-Harrington,0,0,241.03046870270282,384.0944393634863
599,city(0),R,M,R,162.59064592178757,62.087033820801686,1456.6919694072521,0.8692404727869918,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,527.7126716663026,383.2898115321942
600,city(0),R,S,R,256.67034098230914,80.65987882813624,1439.5032856725804,0.8456792354370681,1,0.7060217647537154,35.0,3,0.75,BLDG,51,Wellington-Harrington,0,0,138.7570070533835,383.8068590153016
601,city(0),R,S,R,123.36787118091377,46.958323580993856,1440.9593108568176,0.8476750691776169,4,0.463899554207236,35.0,3,0.75,BLDG,24,Wellington-Harrington,0,0,178.30733411749478,374.2367433104097
602,city(0),R,M,R,128.4739656694405,52.875014644338876,1454.8335475063814,0.8666930572792884,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,519.7329258570549,375.2767966773994
603,city(0),R,M,R,114.91528629145549,44.71530830559253,1445.8189817149512,0.8543364203490292,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,298.22997559907077,372.2288637351414
604,city(0),R,M,R,181.05324398562098,54.68657104529362,1446.1489562061959,0.8547887299864423,9,0.0,35.0,3,0.75,BLDG,9,Wellington-Harrington,0,0,273.9584350368894,371.4407360049214
605,city(0),R,M,R,159.62825553036703,55.24373876721553,1452.876259460416,0.8640101218710268,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,477.10964639715155,371.9200627647633
606,city(0),R,M,R,71.4692106408443,34.05033759509175,1457.7245442978026,0.8706558657544449,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,628.5636767939329,370.5945821290148
607,city(0),R,M,R,66.01135689299099,32.63529138663237,1457.6722513462198,0.8705841856500816,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,635.0843699354831,369.3360917053119
608,city(0),R,M,R,69.41500730537432,33.537090467656775,1458.4114845266408,0.871597483043279,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,656.8344494543998,371.97082390338574
609,city(0),R,M,R,69.30944922508226,33.517490608305906,1457.744102788332,0.8706826753836568,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,649.3186871382627,368.0817517844608
610,city(0),R,M,R,120.55876345346535,49.64535398204734,1453.3988002720025,0.8647263901017337,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,512.9906762512845,369.2402386576648
611,city(0),R,M,R,70.1480469377427,34.85100971450466,1446.2297335805372,0.8548994548632703,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,312.96355771082995,369.6288678994865
612,city(0),R,M,R,73.3805565154998,35.09969999398251,1437.9457022126328,0.8435441915815508,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,142.74835650002927,368.8408959897177
613,city(0),R,M,R,263.21839339796867,73.8677602337135,1445.6352045600308,0.8540845094270871,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,252.64352039209444,376.29866689675544
614,city(0),R,S,R,71.75256897193835,35.734549955225596,1435.6663732888878,0.8404198214668938,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,113.98756227353795,366.5690973365416
615,city(0),R,M,R,120.3420880861322,49.25323360927858,1452.935190180743,0.864090900638631,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,504.27306409638874,367.2763988595278
616,city(0),R,M,R,87.38727054807043,39.29173642065333,1456.2407648064634,0.8686219880410587,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,603.6524600614842,363.8604581488402
617,city(0),R,M,R,69.07047125238427,33.4295797800256,1457.5839958441911,0.8704632101953677,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,616.1799111930854,371.4161424938407
618,city(0),R,M,R,67.56686567567004,33.2164889301801,1456.0351260052062,0.8683401104592983,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,595.2162827747297,363.84562138052
619,city(0),R,M,R,65.3986403084297,32.736243130579574,1456.797564704486,0.8693852166137772,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,610.7204872769697,366.672431542044
620,city(0),R,S,R,94.62616343614022,43.30027956011872,1441.6359564258732,0.8486025751519187,8,0.0,35.0,3,0.75,BLDG,18,Wellington-Harrington,0,0,218.58946101825265,359.9756850448087
621,city(0),R,M,R,82.59593300868394,39.157649119924855,1442.2674038047926,0.8494681261038335,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,213.70858546814335,367.2488719102205
622,city(0),R,L,R,137.53964589601844,48.60275233093776,1446.1308311774299,0.8547638852623597,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,300.13283550891157,361.18478959216696
623,city(0),R,L,R,72.90451744637355,39.06194596353498,1437.2563646152435,0.842599288120819,0,0.0,35.0,3,0.75,BLDG,0,Wellington-Harrington,0,0,145.96194775282805,361.4680591258648
624,city(0),R,M,R,60.37406641467075,35.64026769710968,1455.367462304209,0.8674249163017963,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,564.7624004406366,364.98898380645903
625,city(0),R,M,R,56.90431067456003,32.95418957700459,1454.103608131536,0.8656924992885042,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,553.2477141225479,358.41438616228726
626,city(0),R,M,R,52.84320749748244,31.83977561031413,1455.1285497370484,0.8670974289974951,0,0.0,35.0,3,0.75,BLDG,0,Wellington-Harrington,0,0,557.8895417181725,364.7567680129539
627,city(0),O,M,O,171.80801430841,54.34006328282543,0.0,0.0,0,0.0,35.0,3,0.75,BLDG,0,Wellington-Harrington,0,0,182.14342650228573,363.04587632834256
628,city(0),R,M,R,77.70082979358303,38.80731729588394,1434.9386881809849,0.8394223534927333,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,115.65688357435067,359.6102406240732
629,city(0),R,M,R,130.10761607426682,52.82674347694235,1452.0088715285403,0.8628211574771938,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,484.2444357554478,364.080884022824
630,city(0),R,M,R,122.76548601778428,49.20333660705439,1450.9041508295113,0.8613068712760524,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,485.54805643260113,355.6604004664958
631,city(0),R,M,R,85.87137624576707,38.7808579855561,1442.7041950099187,0.8500668538141803,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,252.55442940474535,353.39621586542705
632,city(0),R,M,R,184.61765948571164,54.92611780642987,1443.8578381843229,0.8516482000690089,9,0.0,35.0,3,0.75,BLDG,9,Wellington-Harrington,0,0,268.70278757367674,355.7339042452274
633,city(0),R,M,R,115.28354907856377,43.117116555186456,1432.7587021299255,0.836434156748795,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,101.45827436003687,349.998187572686
634,city(0),R,M,R,148.0654501073805,60.30434879582696,1440.864472384942,0.8475450701747695,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,221.6693593818202,352.4773914389537
635,city(0),R,M,R,117.81076555207191,46.79370443845556,1452.4273798185814,0.8633948240421722,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,532.0896389631748,351.30342045257083
636,city(0),R,M,R,237.60302710040818,68.30996366764701,1436.2252929896088,0.8411859557405538,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,147.35263615060472,352.35722267226475
637,city(0),R,M,R,154.2360383335823,50.78913069096026,1438.6463354100433,0.8445045783868609,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,190.8514184385379,349.4403344119477
638,city(0),R,S,R,141.72193438409337,52.85535386467834,1451.0576979404705,0.861517344630589,7,0.0,35.0,3,0.75,BLDG,27,Wellington-Harrington,0,0,524.5272716128864,346.7925500575295
639,city(0),R,M,R,108.83977106237984,45.12460528834634,1439.5085458392668,0.8456864457643807,3,0.0,35.0,3,0.75,BLDG,3,Wellington-Harrington,0,0,220.98931765288754,342.1146272480171
640,city(0),R,S,R,140.56511362237438,49.48072233955253,1452.5377519886881,0.8635461157255175,7,0.463899554207236,35.0,3,0.75,BLDG,27,Wellington-Harrington,0,0,567.5727255727257,344.1131772284185
641,city(0),R,M,R,120.4427094325082,50.42687824383163,1441.4117560222637,0.8482952544166644,6,0.0,35.0,3,0.75,BLDG,6,Wellington-Harrington,0,0,260.92502391035015,339.8835655245444
642,city(0),R,S,R,107.41709422741049,51.554464566296154,1435.3569386289257,0.8399956666229161,1,0.463899554207236,35.0,3,0.75,BLDG,21,Wellington-Harrington,0,0,157.31968511459613,340.07135807007035
643,city(0),R,S,R,143.1841707312542,52.27197972509556,1449.8912371815031,0.8599184287842311,7,0.463899554207236,35.0,3,0.75,BLDG,27,Wellington-Harrington,0,0,511.40320421360906,343.6691110122903
644,city(0),R,S,R,93.68130148584129,45.2586667522124,1432.9303431412734,0.8366694321584642,8,0.0,35.0,3,0.75,BLDG,18,Wellington-Harrington,0,0,124.6981578333317,338.0597064584969
645,city(0),R,S,R,70.6357019481586,33.835100975736324,1453.205934767499,0.8644620214043764,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,644.4480332274887,336.5331317190482
646,city(0),R,S,R,67.3149399314507,33.192481295526115,1453.555323868064,0.8649409434470972,2,0.0,35.0,3,0.75,BLDG,12,Wellington-Harrington,0,0,651.4861425173211,338.20463777379433
